sale_id;date;time;store_id;store_type;zone;surface;open_to_clients_hours;open_days;foot_traffic_by_hour;employee_id;monthly_salary;hire_date;job_role;average_day_time_backoffice;average_day_time_frontoffice;customer_id;genre;age;has_loyalty_card;loyalty_points_used;loyalty_points_earned;product_id;price_sold;base_price;brand;category;model;size;color;is_best_seller
V2920034688;2024-02-21;09:33;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0005;2800;2017-07-01;Salesforce;0,05;0,95;C0227;F;42;True;0;11;P037;114,45;114,45;New Balance;Running;Elite;41;Premium Black;False
V4119719849;2024-02-22;12:17;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0001;2000;2022-07-17;Salesforce;0,12;0,88;C0136;M;52;True;0;13;P035;135,45;135,45;New Balance;Basketball;Zoom;37;Pink;False
V2762377274;2024-02-16;18:40;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0005;2800;2017-07-01;Salesforce;0,05;0,95;C0227;F;42;True;10;16;P034;165,95;166,95;New Balance;Basketball;Zoom;39;Premium Black;False
V3834828411;2024-02-10;11:00;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0005;2800;2017-07-01;Salesforce;0,05;0,95;C0177;F;30;False;0;0;P040;145,95;145,95;New Balance;Running;Air;43;Deep Purple;False
V3834828411;2024-02-10;11:00;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0005;2800;2017-07-01;Salesforce;0,05;0,95;C0177;F;30;False;0;0;G040;30,0;30,0;Lacets;Lacets;Lacets;XL;None;False
V3353191559;2024-02-12;16:40;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0005;2800;2017-07-01;Salesforce;0,05;0,95;C0032;F;37;True;0;11;P037;114,45;114,45;New Balance;Running;Elite;41;Premium Black;False
V2689642614;2024-02-14;14:07;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0005;2800;2017-07-01;Salesforce;0,05;0,95;C0026;M;50;True;0;5;P030;59,75;59,75;New Balance;Casual;Elite;30;Sunny Yellow;True
V2689642614;2024-02-14;14:07;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0005;2800;2017-07-01;Salesforce;0,05;0,95;C0026;M;50;True;0;5;G030;30,0;30,0;Tee-short;Tee-short;Tee-short;XS;None;False
V5720422754;2024-02-10;17:20;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0001;2000;2022-07-17;Salesforce;0,12;0,88;C0180;F;30;True;0;5;P030;59,75;59,75;New Balance;Casual;Elite;30;Sunny Yellow;True
V4102578519;2024-02-05;18:20;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0005;2800;2017-07-01;Salesforce;0,05;0,95;C0275;M;33;False;0;0;P031;152,25;152,25;New Balance;Casual;Flex;42;Brown Bear;False
V4102578519;2024-02-05;18:20;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0005;2800;2017-07-01;Salesforce;0,05;0,95;C0275;M;33;False;0;0;G031;10,0;10,0;Lacets;Lacets;Lacets;S;None;False
V2321962883;2024-02-15;14:57;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0005;2800;2017-07-01;Salesforce;0,05;0,95;C0127;M;28;True;30;5;P030;56,75;59,75;New Balance;Casual;Elite;30;Sunny Yellow;True
V3827066773;2024-02-05;13:05;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0005;2800;2017-07-01;Salesforce;0,05;0,95;C0108;F;39;False;0;0;P037;114,45;114,45;New Balance;Running;Elite;41;Premium Black;False
V9231773151;2024-02-14;17:58;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0002;2900;2015-10-11;Salesforce;0,05;0,95;C0167;M;46;False;0;0;P030;59,75;59,75;New Balance;Casual;Elite;30;Sunny Yellow;True
V7740635549;2024-02-13;10:56;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0004;2600;2006-01-09;Manager;0,21;0,79;C0090;M;49;False;0;0;P040;131,35999999999999;145,95;New Balance;Running;Air;43;Deep Purple;False
V7740635549;2024-02-13;10:56;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0004;2600;2006-01-09;Manager;0,21;0,79;C0090;M;49;False;0;0;G040;30,0;30,0;Echarpe;Echarpe;Echarpe;M;None;False
V5163228000;2024-02-02;11:28;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0002;2900;2015-10-11;Salesforce;0,05;0,95;C0077;F;61;True;0;5;P030;59,75;59,75;New Balance;Casual;Elite;30;Sunny Yellow;True
V7793050729;2024-02-10;14:56;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0002;2900;2015-10-11;Salesforce;0,05;0,95;C0179;F;29;True;0;5;P030;59,75;59,75;New Balance;Casual;Elite;30;Sunny Yellow;True
V5005364256;2024-02-10;09:49;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0001;2000;2022-07-17;Salesforce;0,12;0,88;C0300;F;45;False;0;0;P037;100,45;114,45;New Balance;Running;Elite;41;Premium Black;False
V3780583408;2024-02-10;12:07;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0003;2100;2020-09-04;Salesforce;0,13;0,87;C0260;F;54;False;0;0;P010;152,25;152,25;New Balance;Running;Flex;42;Red Blood;False
V1576502249;2024-02-24;14:23;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0003;2100;2020-09-04;Salesforce;0,13;0,87;C0154;M;45;True;0;12;P031;121,8;152,25;New Balance;Casual;Flex;42;Brown Bear;False
V9578302447;2024-02-24;14:49;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0003;2100;2020-09-04;Salesforce;0,13;0,87;C0093;M;33;False;0;0;P030;59,75;59,75;New Balance;Casual;Elite;30;Sunny Yellow;True
V9595068042;2024-02-17;15:17;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0003;2100;2020-09-04;Salesforce;0,13;0,87;C0110;F;43;False;0;0;P034;166,95;166,95;New Balance;Basketball;Zoom;39;Premium Black;False
V2551183096;2024-02-08;16:10;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0004;2600;2006-01-09;Manager;0,21;0,79;C0283;M;32;False;0;0;P010;152,25;152,25;New Balance;Running;Flex;42;Red Blood;False
V8762604975;2024-02-12;11:30;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0004;2600;2006-01-09;Manager;0,21;0,79;C0049;M;42;True;0;5;P030;59,75;59,75;New Balance;Casual;Elite;30;Sunny Yellow;True
V3748263171;2024-02-09;09:16;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0005;2800;2017-07-01;Salesforce;0,05;0,95;C0079;M;38;False;0;0;P030;59,75;59,75;New Balance;Casual;Elite;30;Sunny Yellow;True
V6089443109;2024-02-09;14:53;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0002;2900;2015-10-11;Salesforce;0,05;0,95;C0135;M;40;True;0;14;P040;145,95;145,95;New Balance;Running;Air;43;Deep Purple;False
V2159084039;2024-02-23;18:26;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0004;2600;2006-01-09;Manager;0,21;0,79;C0243;F;49;True;0;14;P040;112,94999999999999;145,95;New Balance;Running;Air;43;Deep Purple;False
V8828595097;2024-02-09;10:44;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0003;2100;2020-09-04;Salesforce;0,13;0,87;C0176;F;39;False;0;0;P031;152,25;152,25;New Balance;Casual;Flex;42;Brown Bear;False
V8828595097;2024-02-09;10:44;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0003;2100;2020-09-04;Salesforce;0,13;0,87;C0176;F;39;False;0;0;G031;20,0;20,0;Bonnet;Bonnet;Bonnet;XL;None;False
V9855747607;2024-02-15;11:03;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0005;2800;2017-07-01;Salesforce;0,05;0,95;C0070;F;40;True;0;5;P030;59,75;59,75;New Balance;Casual;Elite;30;Sunny Yellow;True
V6215420474;2024-02-09;10:52;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0002;2900;2015-10-11;Salesforce;0,05;0,95;C0024;F;39;True;0;16;P034;166,95;166,95;New Balance;Basketball;Zoom;39;Premium Black;False
V7370958626;2024-02-03;18:50;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0004;2600;2006-01-09;Manager;0,21;0,79;C0054;M;33;False;0;0;P040;99,94999999999999;145,95;New Balance;Running;Air;43;Deep Purple;False
V7370958626;2024-02-03;18:50;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0004;2600;2006-01-09;Manager;0,21;0,79;C0054;M;33;False;0;0;G040;30,0;30,0;Echarpe;Echarpe;Echarpe;S;None;False
V7315854569;2024-02-28;16:23;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0005;2800;2017-07-01;Salesforce;0,05;0,95;C0145;M;43;True;40;16;P034;162,95;166,95;New Balance;Basketball;Zoom;39;Premium Black;False
V2243083596;2024-02-21;13:19;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0002;2900;2015-10-11;Salesforce;0,05;0,95;C0196;M;45;False;0;0;P030;59,75;59,75;New Balance;Casual;Elite;30;Sunny Yellow;True
V4056442451;2024-02-06;17:03;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0003;2100;2020-09-04;Salesforce;0,13;0,87;C0155;M;60;True;0;13;P035;135,45;135,45;New Balance;Basketball;Zoom;37;Pink;False
V4056442451;2024-02-06;17:03;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0003;2100;2020-09-04;Salesforce;0,13;0,87;C0155;M;60;True;0;13;G035;40,0;40,0;Lunettes;Lunettes;Lunettes;XS;None;False
V9150141368;2024-02-23;13:27;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0002;2900;2015-10-11;Salesforce;0,05;0,95;C0159;M;33;True;0;5;P030;59,75;59,75;New Balance;Casual;Elite;30;Sunny Yellow;True
V6792066713;2024-02-16;15:45;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0003;2100;2020-09-04;Salesforce;0,13;0,87;C0051;F;50;True;40;14;P040;141,95;145,95;New Balance;Running;Air;43;Deep Purple;False
V4834213385;2024-02-22;09:39;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0001;2000;2022-07-17;Salesforce;0,12;0,88;C0236;M;32;True;0;14;P040;145,95;145,95;New Balance;Running;Air;43;Deep Purple;False
V9757119522;2024-02-16;11:14;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0005;2800;2017-07-01;Salesforce;0,05;0,95;C0253;F;31;True;0;10;P040;109,45999999999998;145,95;New Balance;Running;Air;43;Deep Purple;False
V6873598839;2024-02-14;14:51;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0003;2100;2020-09-04;Salesforce;0,13;0,87;C0051;F;50;True;0;13;P035;111,44999999999999;135,45;New Balance;Basketball;Zoom;37;Pink;False
V6873598839;2024-02-14;14:51;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0003;2100;2020-09-04;Salesforce;0,13;0,87;C0051;F;50;True;0;13;G035;30,0;30,0;Lunettes;Lunettes;Lunettes;XS;None;False
V9464031022;2024-02-05;10:01;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0003;2100;2020-09-04;Salesforce;0,13;0,87;C0265;F;39;True;0;5;P030;59,75;59,75;New Balance;Casual;Elite;30;Sunny Yellow;True
V3214356289;2024-02-24;12:30;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0002;2900;2015-10-11;Salesforce;0,05;0,95;C0123;F;31;False;0;0;P031;152,25;152,25;New Balance;Casual;Flex;42;Brown Bear;False
V3214356289;2024-02-24;12:30;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0002;2900;2015-10-11;Salesforce;0,05;0,95;C0123;F;31;False;0;0;G031;10,0;10,0;Tee-short;Tee-short;Tee-short;XL;None;False
V9668339365;2024-02-14;11:19;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0001;2000;2022-07-17;Salesforce;0,12;0,88;C0135;M;40;True;0;15;P031;152,25;152,25;New Balance;Casual;Flex;42;Brown Bear;False
V7760422544;2024-02-01;17:27;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0004;2600;2006-01-09;Manager;0,21;0,79;C0233;F;33;True;0;5;P030;59,75;59,75;New Balance;Casual;Elite;30;Sunny Yellow;True
V9735872937;2024-02-27;18:03;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0003;2100;2020-09-04;Salesforce;0,13;0,87;C0237;M;39;True;0;14;P040;145,95;145,95;New Balance;Running;Air;43;Deep Purple;False
V6471811250;2024-02-22;15:25;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0002;2900;2015-10-11;Salesforce;0,05;0,95;C0189;M;34;False;0;0;P030;59,75;59,75;New Balance;Casual;Elite;30;Sunny Yellow;True
V6471811250;2024-02-22;15:25;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0002;2900;2015-10-11;Salesforce;0,05;0,95;C0189;M;34;False;0;0;G030;10,0;10,0;Tee-short;Tee-short;Tee-short;M;None;False
V3795134212;2024-02-13;18:42;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0003;2100;2020-09-04;Salesforce;0,13;0,87;C0074;F;31;True;0;15;P031;152,25;152,25;New Balance;Casual;Flex;42;Brown Bear;False
V4032816794;2024-02-07;16:36;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0002;2900;2015-10-11;Salesforce;0,05;0,95;C0172;F;52;True;0;5;P030;59,75;59,75;New Balance;Casual;Elite;30;Sunny Yellow;True
V3722196906;2024-02-06;17:17;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0001;2000;2022-07-17;Salesforce;0,12;0,88;C0047;M;62;True;0;13;P035;135,45;135,45;New Balance;Basketball;Zoom;37;Pink;False
V9762487743;2024-02-03;15:22;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0002;2900;2015-10-11;Salesforce;0,05;0,95;C0050;F;23;True;0;5;P030;53,75;59,75;New Balance;Casual;Elite;30;Sunny Yellow;True
V9762487743;2024-02-03;15:22;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0002;2900;2015-10-11;Salesforce;0,05;0,95;C0050;F;23;True;0;5;G030;30,0;30,0;Lunettes;Lunettes;Lunettes;S;None;False
V7171186178;2024-02-24;13:57;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0001;2000;2022-07-17;Salesforce;0,12;0,88;C0075;M;48;False;0;0;P010;127,25;152,25;New Balance;Running;Flex;42;Red Blood;False
V4476282010;2024-02-05;13:04;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0004;2600;2006-01-09;Manager;0,21;0,79;C0003;M;57;False;0;0;P010;114,19;152,25;New Balance;Running;Flex;42;Red Blood;False
V2866443579;2024-02-16;11:34;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0004;2600;2006-01-09;Manager;0,21;0,79;C0281;F;37;False;0;0;P030;59,75;59,75;New Balance;Casual;Elite;30;Sunny Yellow;True
V2866443579;2024-02-16;11:34;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0004;2600;2006-01-09;Manager;0,21;0,79;C0281;F;37;False;0;0;G030;10,0;10,0;Lacets;Lacets;Lacets;XL;None;False
V8976659176;2024-02-10;09:49;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0001;2000;2022-07-17;Salesforce;0,12;0,88;C0207;M;54;True;10;5;P030;58,75;59,75;New Balance;Casual;Elite;30;Sunny Yellow;True
V3911771784;2024-02-10;09:20;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0002;2900;2015-10-11;Salesforce;0,05;0,95;C0179;F;29;True;0;5;P030;59,75;59,75;New Balance;Casual;Elite;30;Sunny Yellow;True
V7451807860;2024-02-03;09:02;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0003;2100;2020-09-04;Salesforce;0,13;0,87;C0062;M;52;True;0;9;P037;97,28;114,45;New Balance;Running;Elite;41;Premium Black;False
V9509313738;2024-02-03;16:09;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0005;2800;2017-07-01;Salesforce;0,05;0,95;C0185;M;30;False;0;0;P010;152,25;152,25;New Balance;Running;Flex;42;Red Blood;False
V5661944925;2024-02-03;18:44;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0005;2800;2017-07-01;Salesforce;0,05;0,95;C0035;M;51;True;0;16;P034;166,95;166,95;New Balance;Basketball;Zoom;39;Premium Black;False
V2525900132;2024-02-28;18:11;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0002;2900;2015-10-11;Salesforce;0,05;0,95;C0167;M;46;False;0;0;P030;59,75;59,75;New Balance;Casual;Elite;30;Sunny Yellow;True
V2525900132;2024-02-28;18:11;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0002;2900;2015-10-11;Salesforce;0,05;0,95;C0167;M;46;False;0;0;G030;10,0;10,0;Tee-short;Tee-short;Tee-short;XL;None;False
V6729370973;2024-02-20;16:44;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0004;2600;2006-01-09;Manager;0,21;0,79;C0070;F;40;True;0;5;P030;59,75;59,75;New Balance;Casual;Elite;30;Sunny Yellow;True
V5032867983;2024-02-06;15:19;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0004;2600;2006-01-09;Manager;0,21;0,79;C0173;M;48;True;0;5;P030;46,75;59,75;New Balance;Casual;Elite;30;Sunny Yellow;True
V5032867983;2024-02-06;15:19;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0004;2600;2006-01-09;Manager;0,21;0,79;C0173;M;48;True;0;5;G030;40,0;40,0;Echarpe;Echarpe;Echarpe;L;None;False
V1052771472;2024-02-28;14:45;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0005;2800;2017-07-01;Salesforce;0,05;0,95;C0168;M;35;True;0;15;P010;152,25;152,25;New Balance;Running;Flex;42;Red Blood;False
V8878594115;2024-02-26;10:50;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0001;2000;2022-07-17;Salesforce;0,12;0,88;C0031;M;53;True;0;5;P030;59,75;59,75;New Balance;Casual;Elite;30;Sunny Yellow;True
V6736005914;2024-02-29;17:20;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0005;2800;2017-07-01;Salesforce;0,05;0,95;C0138;M;36;True;0;16;P034;166,95;166,95;New Balance;Basketball;Zoom;39;Premium Black;False
V6736005914;2024-02-29;17:20;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0005;2800;2017-07-01;Salesforce;0,05;0,95;C0138;M;36;True;0;16;G034;20,0;20,0;Lacets;Lacets;Lacets;L;None;False
V1039887315;2024-02-14;09:02;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0004;2600;2006-01-09;Manager;0,21;0,79;C0118;F;25;True;40;5;P030;55,75;59,75;New Balance;Casual;Elite;30;Sunny Yellow;True
V4681442353;2024-02-24;18:25;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0001;2000;2022-07-17;Salesforce;0,12;0,88;C0289;F;42;True;0;5;P030;59,75;59,75;New Balance;Casual;Elite;30;Sunny Yellow;True
V8982793872;2024-02-17;10:29;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0002;2900;2015-10-11;Salesforce;0,05;0,95;C0293;F;31;False;0;0;P030;59,75;59,75;New Balance;Casual;Elite;30;Sunny Yellow;True
V8982793872;2024-02-17;10:29;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0002;2900;2015-10-11;Salesforce;0,05;0,95;C0293;F;31;False;0;0;G030;10,0;10,0;Echarpe;Echarpe;Echarpe;M;None;False
V8982793872;2024-02-17;10:29;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0002;2900;2015-10-11;Salesforce;0,05;0,95;C0293;F;31;False;0;0;G030;20,0;20,0;Lunettes;Lunettes;Lunettes;S;None;False
V7217629814;2024-02-05;10:21;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0001;2000;2022-07-17;Salesforce;0,12;0,88;C0017;M;40;False;0;0;P035;135,45;135,45;New Balance;Basketball;Zoom;37;Pink;False
V5412156366;2024-02-02;11:33;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0003;2100;2020-09-04;Salesforce;0,13;0,87;C0148;M;36;False;0;0;P031;152,25;152,25;New Balance;Casual;Flex;42;Brown Bear;False
V5412156366;2024-02-02;11:33;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0003;2100;2020-09-04;Salesforce;0,13;0,87;C0148;M;36;False;0;0;G031;40,0;40,0;Lunettes;Lunettes;Lunettes;L;None;False
V4106246131;2024-02-20;10:32;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0002;2900;2015-10-11;Salesforce;0,05;0,95;C0006;M;44;True;0;5;P030;59,75;59,75;New Balance;Casual;Elite;30;Sunny Yellow;True
V4106246131;2024-02-20;10:32;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0002;2900;2015-10-11;Salesforce;0,05;0,95;C0006;M;44;True;0;5;G030;10,0;10,0;Tee-short;Tee-short;Tee-short;S;None;False
V4106246131;2024-02-20;10:32;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0002;2900;2015-10-11;Salesforce;0,05;0,95;C0006;M;44;True;0;5;G030;10,0;10,0;Tee-short;Tee-short;Tee-short;S;None;False
V1417874533;2024-02-11;17:25;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0005;2800;2017-07-01;Salesforce;0,05;0,95;C0233;F;33;True;0;5;P030;59,75;59,75;New Balance;Casual;Elite;30;Sunny Yellow;True
V5397821609;2024-02-20;13:24;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0001;2000;2022-07-17;Salesforce;0,12;0,88;C0051;F;50;True;0;15;P031;152,25;152,25;New Balance;Casual;Flex;42;Brown Bear;False
V9828192363;2024-02-05;16:59;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0001;2000;2022-07-17;Salesforce;0,12;0,88;C0289;F;42;True;0;5;P030;59,75;59,75;New Balance;Casual;Elite;30;Sunny Yellow;True
V5394853115;2024-02-24;10:18;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0002;2900;2015-10-11;Salesforce;0,05;0,95;C0110;F;43;False;0;0;P030;53,75;59,75;New Balance;Casual;Elite;30;Sunny Yellow;True
V5394853115;2024-02-24;10:18;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0002;2900;2015-10-11;Salesforce;0,05;0,95;C0110;F;43;False;0;0;G030;10,0;10,0;Lacets;Lacets;Lacets;L;None;False
V5394853115;2024-02-24;10:18;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0002;2900;2015-10-11;Salesforce;0,05;0,95;C0110;F;43;False;0;0;G030;30,0;30,0;Tee-short;Tee-short;Tee-short;S;None;False
V2565705096;2024-02-08;14:08;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0002;2900;2015-10-11;Salesforce;0,05;0,95;C0015;F;34;True;0;5;P030;59,75;59,75;New Balance;Casual;Elite;30;Sunny Yellow;True
V1086015298;2024-02-12;13:59;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0002;2900;2015-10-11;Salesforce;0,05;0,95;C0294;F;43;True;0;5;P030;59,75;59,75;New Balance;Casual;Elite;30;Sunny Yellow;True
V1623082231;2024-02-15;17:11;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0004;2600;2006-01-09;Manager;0,21;0,79;C0123;F;31;False;0;0;P031;152,25;152,25;New Balance;Casual;Flex;42;Brown Bear;False
V3318513841;2024-02-21;10:30;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0005;2800;2017-07-01;Salesforce;0,05;0,95;C0124;F;34;True;0;5;P030;59,75;59,75;New Balance;Casual;Elite;30;Sunny Yellow;True
V1058967812;2024-02-03;09:21;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0005;2800;2017-07-01;Salesforce;0,05;0,95;C0111;M;39;False;0;0;P040;145,95;145,95;New Balance;Running;Air;43;Deep Purple;False
V1058967812;2024-02-03;09:21;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0005;2800;2017-07-01;Salesforce;0,05;0,95;C0111;M;39;False;0;0;G040;40,0;40,0;Tee-short;Tee-short;Tee-short;XS;None;False
V1058967812;2024-02-03;09:21;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0005;2800;2017-07-01;Salesforce;0,05;0,95;C0111;M;39;False;0;0;G040;10,0;10,0;Bonnet;Bonnet;Bonnet;XS;None;False
V6382651503;2024-02-12;18:49;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0005;2800;2017-07-01;Salesforce;0,05;0,95;C0215;F;39;True;0;13;P035;135,45;135,45;New Balance;Basketball;Zoom;37;Pink;False
V9194886217;2024-02-08;11:01;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0002;2900;2015-10-11;Salesforce;0,05;0,95;C0059;F;39;False;0;0;P030;59,75;59,75;New Balance;Casual;Elite;30;Sunny Yellow;True
V9194886217;2024-02-08;11:01;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0002;2900;2015-10-11;Salesforce;0,05;0,95;C0059;F;39;False;0;0;G030;20,0;20,0;Lacets;Lacets;Lacets;S;None;False
V5135315739;2024-02-09;10:41;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0002;2900;2015-10-11;Salesforce;0,05;0,95;C0060;F;25;True;0;13;P035;135,45;135,45;New Balance;Basketball;Zoom;37;Pink;False
V5135315739;2024-02-09;10:41;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0002;2900;2015-10-11;Salesforce;0,05;0,95;C0060;F;25;True;0;13;G035;40,0;40,0;Tee-short;Tee-short;Tee-short;M;None;False
V2150691263;2024-02-28;13:37;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0005;2800;2017-07-01;Salesforce;0,05;0,95;C0046;M;48;True;0;13;P035;117,44999999999999;135,45;New Balance;Basketball;Zoom;37;Pink;False
V3248088267;2024-02-27;13:24;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0003;2100;2020-09-04;Salesforce;0,13;0,87;C0223;F;41;False;0;0;P030;59,75;59,75;New Balance;Casual;Elite;30;Sunny Yellow;True
V4851184192;2024-02-24;10:36;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0001;2000;2022-07-17;Salesforce;0,12;0,88;C0010;M;37;True;0;11;P037;114,45;114,45;New Balance;Running;Elite;41;Premium Black;False
V1748609238;2024-02-10;18:51;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0003;2100;2020-09-04;Salesforce;0,13;0,87;C0017;M;40;False;0;0;P040;121,94999999999999;145,95;New Balance;Running;Air;43;Deep Purple;False
V6533055529;2024-02-20;11:12;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0005;2800;2017-07-01;Salesforce;0,05;0,95;C0146;F;40;True;0;13;P035;135,45;135,45;New Balance;Basketball;Zoom;37;Pink;False
V2373845680;2024-02-13;10:50;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0001;2000;2022-07-17;Salesforce;0,12;0,88;C0244;M;51;False;0;0;P034;114,94999999999999;166,95;New Balance;Basketball;Zoom;39;Premium Black;False
V5035970577;2024-02-10;12:37;S01;Premium;Centre-ville;50;9h/18h;open 6/7;6;E0004;2600;2006-01-09;Manager;0,21;0,79;C0062;M;52;True;0;5;P030;59,75;59,75;New Balance;Casual;Elite;30;Sunny Yellow;True
