sale_id;line_id;date;time;store_id;store_type;zone;surface;open_to_clients_hours;open_days;foot_traffic_by_hour;employee_id;monthly_salary;hire_date;job_role;average_day_time_backoffice;average_day_time_frontoffice;customer_id;genre;age;has_loyalty_card;loyalty_points_used;loyalty_points_earned;product_id;product_kind;price_sold;tva_rate;price_ht;tva_amount;loyalty_discount_ttc;gross_price_ttc_before_loyalty;base_price;brand;category;model;size;color;is_best_seller
V004912;L0006447;2024-02-27;14:37;S03;Discount;Centre-ville;124;9h/18h;open 5/7;22;E0012;2066;2022-09-18;Sales;0,16;0,84;C0101;F;39;true;0;21;P016;shoe;118,23;0,2;98,53;19,7;0;118,23;118,23;New Balance;Running;Flex;42;Premium Black;false
V004912;L0006448;2024-02-27;14:37;S03;Discount;Centre-ville;124;9h/18h;open 5/7;22;E0012;2066;2022-09-18;Sales;0,16;0,84;C0101;F;39;true;0;21;P037;shoe;96;0,2;80;16;0;96;96;New Balance;Running;Pro;42;Light Green;false
V004913;L0006449;2024-02-05;13:31;S03;Discount;Centre-ville;124;9h/18h;open 5/7;22;E0013;2078;2019-03-27;Sales;0,18;0,82;C0110;M;30;true;0;14;P087;shoe;149,4;0,2;124,5;24,9;0;149,4;166;New Balance;Limited Edition;Flex;38;Black;false
V004914;L0006450;2024-02-16;09:19;S03;Discount;Centre-ville;124;9h/18h;open 5/7;22;E0013;2078;2019-03-27;Sales;0,18;0,82;C0001;M;41;false;0;0;P048;shoe;122;0,2;101,67;20,33;0;122;122;Puma;Trail;Pro;39;Premium Black;false
V004915;L0006451;2024-02-16;09:35;S03;Discount;Centre-ville;124;9h/18h;open 5/7;22;E0013;2078;2019-03-27;Sales;0,18;0,82;C0296;M;25;true;0;15;P060;shoe;157,74;0,2;131,45;26,29;0;157,74;157,74;Nike;Limited Edition;Zoom;38;Deep Blue;false
V004916;L0006452;2024-02-22;14:06;S03;Discount;Centre-ville;124;9h/18h;open 5/7;22;E0012;2066;2022-09-18;Sales;0,16;0,84;C0304;M;50;true;0;7;P085;shoe;74,21;0,2;61,84;12,37;0;74,21;93;Puma;Training;Elite;30;Light Green;false
V004917;L0006453;2024-02-21;12:59;S03;Discount;Centre-ville;124;9h/18h;open 5/7;22;E0012;2066;2022-09-18;Sales;0,16;0,84;C0059;M;45;false;0;0;P011;shoe;109,04;0,2;90,87;18,17;0;109,04;109,04;Puma;Basketball;Zoom;45;Classic Grey;false
V004917;L0006454;2024-02-21;12:59;S03;Discount;Centre-ville;124;9h/18h;open 5/7;22;E0012;2066;2022-09-18;Sales;0,16;0,84;C0059;M;45;false;0;0;P039;shoe;113,3;0,2;94,42;18,88;0;113,3;113,3;Puma;Training;Air;45;Premium Black;false
V004918;L0006455;2024-02-22;11:50;S03;Discount;Centre-ville;124;9h/18h;open 5/7;22;E0013;2078;2019-03-27;Sales;0,18;0,82;C0364;M;26;true;0;20;P012;shoe;93;0,2;77,5;15,5;0;93;93;Reebok;Training;Air;31;Black;true
V004918;L0006456;2024-02-22;11:50;S03;Discount;Centre-ville;124;9h/18h;open 5/7;22;E0013;2078;2019-03-27;Sales;0,18;0,82;C0364;M;26;true;0;20;P062;shoe;110,64;0,2;92,2;18,44;0;110,64;110,64;Reebok;Training;Zoom;31;Gold;false
V004919;L0006457;2024-02-05;15:41;S03;Discount;Centre-ville;124;9h/18h;open 5/7;22;E0016;2342;2016-05-06;Sales;0,23;0,77;C0408;F;40;true;0;11;P013;shoe;111,99;0,2;93,33;18,66;0;111,99;111,99;Puma;Basketball;Flex;33;Black;false
V004920;L0006458;2024-02-26;14:03;S03;Discount;Centre-ville;124;9h/18h;open 5/7;22;E0012;2066;2022-09-18;Sales;0,16;0,84;C0379;M;48;true;0;9;P021;shoe;94,4;0,2;78,67;15,73;0;94,4;94,4;Nike;Training;Flex;43;Red Blood;false
V004921;L0006459;2024-02-26;11:54;S03;Discount;Centre-ville;124;9h/18h;open 5/7;22;E0015;2082;2022-02-03;Manager;0,11;0,89;C0195;M;32;true;0;11;P039;shoe;101,55;0,2;84,63;16,92;0;101,55;113,3;Puma;Training;Air;45;Premium Black;false
V004921;L0006460;2024-02-26;11:54;S03;Discount;Centre-ville;124;9h/18h;open 5/7;22;E0015;2082;2022-02-03;Manager;0,11;0,89;C0195;M;32;true;0;11;A004;accessory;17,64;0,2;14,7;2,94;0;17,64;17,64;Accessoire;Lacets;Lacets;L;Classic Grey;false
V004922;L0006461;2024-02-27;10:40;S03;Discount;Centre-ville;124;9h/18h;open 5/7;22;E0013;2078;2019-03-27;Sales;0,18;0,82;C0358;F;28;true;0;11;P015;shoe;114,65;0,2;95,54;19,11;0;114,65;114,65;Puma;Basketball;Air;36;Electric Blue;false
V004923;L0006462;2024-02-19;15:08;S03;Discount;Centre-ville;124;9h/18h;open 5/7;22;E0013;2078;2019-03-27;Sales;0,18;0,82;C0103;F;43;true;290;17;P045;shoe;73,96;0,2;61,63;12,33;29;102,96;102,96;Reebok;Training;Elite;33;Brown Bear;false
V004923;L0006463;2024-02-19;15:08;S03;Discount;Centre-ville;124;9h/18h;open 5/7;22;E0013;2078;2019-03-27;Sales;0,18;0,82;C0103;F;43;true;290;17;P019;shoe;104;0,2;86,67;17,33;0;104;104;Reebok;Basketball;Pro;33;Light Green;false
V004924;L0006464;2024-02-08;16:01;S03;Discount;Centre-ville;124;9h/18h;open 5/7;22;E0014;2255;2013-12-01;Sales;0,23;0,77;C0364;M;26;true;0;9;P070;shoe;93,17;0,2;77,64;15,53;0;93,17;93,17;Nike;Casual;Max;40;Pink;true
V004925;L0006465;2024-02-19;11:53;S03;Discount;Centre-ville;124;9h/18h;open 5/7;22;E0012;2066;2022-09-18;Sales;0,16;0,84;C0398;F;16;true;0;16;P087;shoe;166;0,2;138,33;27,67;0;166;166;New Balance;Limited Edition;Flex;38;Black;false
V004926;L0006466;2024-02-22;10:28;S03;Discount;Centre-ville;124;9h/18h;open 5/7;22;E0013;2078;2019-03-27;Sales;0,18;0,82;C0102;F;44;true;0;27;P013;shoe;111,99;0,2;93,33;18,66;0;111,99;111,99;Puma;Basketball;Flex;33;Black;false
V004926;L0006467;2024-02-22;10:28;S03;Discount;Centre-ville;124;9h/18h;open 5/7;22;E0013;2078;2019-03-27;Sales;0,18;0,82;C0102;F;44;true;0;27;P027;shoe;166;0,2;138,33;27,67;0;166;166;Puma;Limited Edition;Zoom;33;Red Blood;false
V004927;L0006468;2024-02-20;14:06;S03;Discount;Centre-ville;124;9h/18h;open 5/7;22;E0013;2078;2019-03-27;Sales;0,18;0,82;C0206;F;32;true;0;9;P070;shoe;93,17;0,2;77,64;15,53;0;93,17;93,17;Nike;Casual;Max;40;Pink;true
V004928;L0006469;2024-02-12;11:44;S03;Discount;Centre-ville;124;9h/18h;open 5/7;22;E0013;2078;2019-03-27;Sales;0,18;0,82;C0068;F;18;true;0;9;P016;shoe;94,58;0,2;78,82;15,76;0;94,58;118,23;New Balance;Running;Flex;42;Premium Black;false
V004929;L0006470;2024-02-23;10:04;S03;Discount;Centre-ville;124;9h/18h;open 5/7;22;E0013;2078;2019-03-27;Sales;0,18;0,82;C0025;F;27;false;0;0;P085;shoe;93;0,2;77,5;15,5;0;93;93;Puma;Training;Elite;30;Light Green;false
V004930;L0006471;2024-02-21;12:16;S03;Discount;Centre-ville;124;9h/18h;open 5/7;22;E0016;2342;2016-05-06;Sales;0,23;0,77;C0230;F;37;true;0;8;P024;shoe;84,06;0,2;70,05;14,01;0;84,06;105,08;New Balance;Trail;Zoom;40;Classic Grey;false
V004931;L0006472;2024-02-02;16:39;S03;Discount;Centre-ville;124;9h/18h;open 5/7;22;E0012;2066;2022-09-18;Sales;0,16;0,84;C0041;M;30;true;0;10;P003;shoe;109,37;0,2;91,14;18,23;0;109,37;109,37;Nike;Running;Max;37;Classic Grey;false
V004932;L0006473;2024-02-29;12:28;S03;Discount;Centre-ville;124;9h/18h;open 5/7;22;E0014;2255;2013-12-01;Sales;0,23;0,77;C0223;M;51;true;167;14;P060;shoe;141,04;0,2;117,53;23,51;16,7;157,74;157,74;Nike;Limited Edition;Zoom;38;Deep Blue;false
V004933;L0006474;2024-02-21;14:57;S03;Discount;Centre-ville;124;9h/18h;open 5/7;22;E0016;2342;2016-05-06;Sales;0,23;0,77;C0019;F;34;true;0;16;P020;shoe;166;0,2;138,33;27,67;0;166;166;New Balance;Limited Edition;Zoom;39;Electric Blue;false
V004934;L0006475;2024-02-01;11:26;S03;Discount;Centre-ville;124;9h/18h;open 5/7;22;E0014;2255;2013-12-01;Sales;0,23;0,77;C0238;F;32;true;0;10;P086;shoe;104;0,2;86,67;17,33;0;104;104;New Balance;Basketball;Flex;32;Deep Blue;true
V004935;L0006476;2024-02-15;15:45;S03;Discount;Centre-ville;124;9h/18h;open 5/7;22;E0014;2255;2013-12-01;Sales;0,23;0,77;C0354;M;27;false;0;0;P078;shoe;93,08;0,2;77,57;15,51;0;93,08;93,08;Reebok;Casual;Elite;32;Brown Bear;false
V004936;L0006477;2024-02-02;11:56;S03;Discount;Centre-ville;124;9h/18h;open 5/7;22;E0014;2255;2013-12-01;Sales;0,23;0,77;C0196;M;50;false;0;0;P056;shoe;93;0,2;77,5;15,5;0;93;93;Puma;Training;Max;31;Deep Purple;false
V004937;L0006478;2024-02-21;09:30;S03;Discount;Centre-ville;124;9h/18h;open 5/7;22;E0013;2078;2019-03-27;Sales;0,18;0,82;C0296;M;25;true;0;11;P028;shoe;115;0,2;95,83;19,17;0;115;115;Reebok;Casual;Air;32;Gold;false
V004938;L0006479;2024-02-13;12:10;S03;Discount;Centre-ville;124;9h/18h;open 5/7;22;E0014;2255;2013-12-01;Sales;0,23;0,77;C0019;F;34;true;0;9;P005;shoe;98;0,2;81,67;16,33;0;98;98;Reebok;Trail;Air;32;White;false
V004939;L0006480;2024-03-19;10:51;S03;Discount;Centre-ville;124;9h/18h;open 5/7;22;E0016;2342;2016-05-06;Sales;0,23;0,77;C0294;F;27;true;0;9;P012;shoe;93;0,2;77,5;15,5;0;93;93;Reebok;Training;Air;31;Black;true
V004940;L0006481;2024-03-07;16:42;S03;Discount;Centre-ville;124;9h/18h;open 5/7;22;E0013;2078;2019-03-27;Sales;0,18;0,82;C0405;M;43;true;0;16;P087;shoe;166;0,2;138,33;27,67;0;166;166;New Balance;Limited Edition;Flex;38;Black;false
V004941;L0006482;2024-03-12;12:50;S03;Discount;Centre-ville;124;9h/18h;open 5/7;22;E0013;2078;2019-03-27;Sales;0,18;0,82;C0004;F;21;true;0;16;P087;shoe;166;0,2;138,33;27,67;0;166;166;New Balance;Limited Edition;Flex;38;Black;false
V004942;L0006483;2024-03-07;12:09;S03;Discount;Centre-ville;124;9h/18h;open 5/7;22;E0012;2066;2022-09-18;Sales;0,16;0,84;C0281;F;30;true;0;15;P060;shoe;157,74;0,2;131,45;26,29;0;157,74;157,74;Nike;Limited Edition;Zoom;38;Deep Blue;false
V004943;L0006484;2024-03-05;15:54;S03;Discount;Centre-ville;124;9h/18h;open 5/7;22;E0014;2255;2013-12-01;Sales;0,23;0,77;C0102;F;44;true;0;15;P059;shoe;156,41;0,2;130,34;26,07;0;156,41;166;Nike;Limited Edition;Max;30;Deep Purple;true
V004944;L0006485;2024-03-21;12:39;S03;Discount;Centre-ville;124;9h/18h;open 5/7;22;E0016;2342;2016-05-06;Sales;0,23;0,77;C0322;M;38;true;0;9;P029;shoe;96;0,2;80;16;0;96;96;New Balance;Running;Pro;41;Deep Blue;false
V004945;L0006486;2024-03-21;16:07;S03;Discount;Centre-ville;124;9h/18h;open 5/7;22;E0014;2255;2013-12-01;Sales;0,23;0,77;C0194;F;25;true;0;16;P080;shoe;166;0,2;138,33;27,67;0;166;166;Reebok;Limited Edition;Elite;39;Deep Blue;true
V004946;L0006487;2024-03-22;15:30;S03;Discount;Centre-ville;124;9h/18h;open 5/7;22;E0013;2078;2019-03-27;Sales;0,18;0,82;C0203;M;27;true;0;10;P057;shoe;102,96;0,2;85,8;17,16;0;102,96;102,96;New Balance;Training;Max;33;Pink;false
V004947;L0006488;2024-03-01;13:49;S03;Discount;Centre-ville;124;9h/18h;open 5/7;22;E0015;2082;2022-02-03;Manager;0,11;0,89;C0102;F;44;true;0;16;P027;shoe;166;0,2;138,33;27,67;0;166;166;Puma;Limited Edition;Zoom;33;Red Blood;false
V004948;L0006489;2024-03-27;16:45;S03;Discount;Centre-ville;124;9h/18h;open 5/7;22;E0012;2066;2022-09-18;Sales;0,16;0,84;C0183;M;66;false;0;0;P010;shoe;107,55;0,2;89,63;17,92;0;107,55;107,55;Reebok;Casual;Elite;33;Pink;false
V004949;L0006490;2024-03-13;16:39;S03;Discount;Centre-ville;124;9h/18h;open 5/7;22;E0013;2078;2019-03-27;Sales;0,18;0,82;C0088;F;41;true;0;11;P008;shoe;117;0,2;97,5;19,5;0;117;117;Reebok;Training;Max;42;White;true
V004950;L0006491;2024-03-25;09:51;S03;Discount;Centre-ville;124;9h/18h;open 5/7;22;E0012;2066;2022-09-18;Sales;0,16;0,84;C0194;F;25;true;0;11;P008;shoe;117;0,2;97,5;19,5;0;117;117;Reebok;Training;Max;42;White;true
V004951;L0006492;2024-03-08;17:00;S03;Discount;Centre-ville;124;9h/18h;open 5/7;22;E0015;2082;2022-02-03;Manager;0,11;0,89;C0134;M;44;true;0;24;P069;shoe;157,74;0,2;131,45;26,29;0;157,74;157,74;Nike;Limited Edition;Air;42;White;false
V004951;L0006493;2024-03-08;17:00;S03;Discount;Centre-ville;124;9h/18h;open 5/7;22;E0015;2082;2022-02-03;Manager;0,11;0,89;C0134;M;44;true;0;24;P025;shoe;91;0,2;75,83;15,17;0;91;91;Nike;Casual;Air;42;Red Blood;true
V004952;L0006494;2024-03-21;11:20;S03;Discount;Centre-ville;124;9h/18h;open 5/7;22;E0014;2255;2013-12-01;Sales;0,23;0,77;C0398;F;16;true;0;9;P047;shoe;98;0,2;81,67;16,33;0;98;98;Nike;Trail;Zoom;44;Black;false
V004953;L0006495;2024-03-18;12:45;S03;Discount;Centre-ville;124;9h/18h;open 5/7;22;E0012;2066;2022-09-18;Sales;0,16;0,84;C0167;F;16;true;341;12;P060;shoe;123,64;0,2;103,03;20,61;34,1;157,74;157,74;Nike;Limited Edition;Zoom;38;Deep Blue;false
V004954;L0006496;2024-03-12;13:04;S03;Discount;Centre-ville;124;9h/18h;open 5/7;22;E0012;2066;2022-09-18;Sales;0,16;0,84;C0054;M;53;true;0;19;P020;shoe;166;0,2;138,33;27,67;0;166;166;New Balance;Limited Edition;Zoom;39;Electric Blue;false
V004954;L0006497;2024-03-12;13:04;S03;Discount;Centre-ville;124;9h/18h;open 5/7;22;E0012;2066;2022-09-18;Sales;0,16;0,84;C0054;M;53;true;0;19;A010;accessory;26,46;0,2;22,05;4,41;0;26,46;26,46;Accessoire;Casquette;Casquette;S;White;false
V004955;L0006498;2024-03-20;09:46;S03;Discount;Centre-ville;124;9h/18h;open 5/7;22;E0013;2078;2019-03-27;Sales;0,18;0,82;C0405;M;43;true;0;15;P069;shoe;157,74;0,2;131,45;26,29;0;157,74;157,74;Nike;Limited Edition;Air;42;White;false
V004956;L0006499;2024-03-27;13:57;S03;Discount;Centre-ville;124;9h/18h;open 5/7;22;E0014;2255;2013-12-01;Sales;0,23;0,77;C0019;F;34;true;0;27;P081;shoe;159,22;0,2;132,68;26,54;0;159,22;159,22;Puma;Limited Edition;Zoom;36;Classic Grey;false
V004956;L0006500;2024-03-27;13:57;S03;Discount;Centre-ville;124;9h/18h;open 5/7;22;E0014;2255;2013-12-01;Sales;0,23;0,77;C0019;F;34;true;0;27;P015;shoe;114,65;0,2;95,54;19,11;0;114,65;114,65;Puma;Basketball;Air;36;Electric Blue;false
V004957;L0006501;2024-03-04;11:28;S03;Discount;Centre-ville;124;9h/18h;open 5/7;22;E0012;2066;2022-09-18;Sales;0,16;0,84;C0371;F;25;true;0;10;P086;shoe;104;0,2;86,67;17,33;0;104;104;New Balance;Basketball;Flex;32;Deep Blue;true
V004958;L0006502;2024-03-12;11:13;S03;Discount;Centre-ville;124;9h/18h;open 5/7;22;E0013;2078;2019-03-27;Sales;0,18;0,82;C0271;M;43;true;0;16;P020;shoe;166;0,2;138,33;27,67;0;166;166;New Balance;Limited Edition;Zoom;39;Electric Blue;false
V004959;L0006503;2024-03-29;14:27;S03;Discount;Centre-ville;124;9h/18h;open 5/7;22;E0014;2255;2013-12-01;Sales;0,23;0,77;C0328;F;27;true;0;11;P043;shoe;117;0,2;97,5;19,5;0;117;117;New Balance;Training;Flex;44;Sunny Yellow;false
V004960;L0006504;2024-03-20;10:58;S03;Discount;Centre-ville;124;9h/18h;open 5/7;22;E0016;2342;2016-05-06;Sales;0,23;0,77;C0128;F;40;true;0;10;P051;shoe;104;0,2;86,67;17,33;0;104;104;Nike;Basketball;Flex;32;Pink;false
V004961;L0006505;2024-03-06;12:04;S03;Discount;Centre-ville;124;9h/18h;open 5/7;22;E0016;2342;2016-05-06;Sales;0,23;0,77;C0128;F;40;true;0;10;P003;shoe;109,37;0,2;91,14;18,23;0;109,37;109,37;Nike;Running;Max;37;Classic Grey;false
V004962;L0006506;2024-03-21;12:50;S03;Discount;Centre-ville;124;9h/18h;open 5/7;22;E0015;2082;2022-02-03;Manager;0,11;0,89;C0380;M;38;true;0;14;P052;shoe;116,25;0,2;96,88;19,37;0;116,25;116,25;New Balance;Training;Pro;45;Electric Blue;false
V004962;L0006507;2024-03-21;12:50;S03;Discount;Centre-ville;124;9h/18h;open 5/7;22;E0015;2082;2022-02-03;Manager;0,11;0,89;C0380;M;38;true;0;14;A010;accessory;25,14;0,2;20,95;4,19;0;25,14;26,46;Accessoire;Casquette;Casquette;S;White;false
V004963;L0006508;2024-03-22;17:20;S03;Discount;Centre-ville;124;9h/18h;open 5/7;22;E0013;2078;2019-03-27;Sales;0,18;0,82;C0308;M;31;false;0;0;P004;shoe;114,93;0,2;95,78;19,15;0;114,93;114,93;Reebok;Casual;Pro;44;Premium Black;false
V004964;L0006509;2024-03-25;13:05;S03;Discount;Centre-ville;124;9h/18h;open 5/7;22;E0013;2078;2019-03-27;Sales;0,18;0,82;C0128;F;40;true;0;10;P003;shoe;109,37;0,2;91,14;18,23;0;109,37;109,37;Nike;Running;Max;37;Classic Grey;false
V004965;L0006510;2024-03-01;09:39;S03;Discount;Centre-ville;124;9h/18h;open 5/7;22;E0012;2066;2022-09-18;Sales;0,16;0,84;C0199;F;32;true;0;15;P069;shoe;157,74;0,2;131,45;26,29;0;157,74;157,74;Nike;Limited Edition;Air;42;White;false
V004966;L0006511;2024-03-13;09:35;S03;Discount;Centre-ville;124;9h/18h;open 5/7;22;E0016;2342;2016-05-06;Sales;0,23;0,77;C0104;F;41;true;0;15;P060;shoe;157,74;0,2;131,45;26,29;0;157,74;157,74;Nike;Limited Edition;Zoom;38;Deep Blue;false
V004967;L0006512;2024-03-22;17:02;S03;Discount;Centre-ville;124;9h/18h;open 5/7;22;E0014;2255;2013-12-01;Sales;0,23;0,77;C0136;M;35;true;0;20;P072;shoe;109,19;0,2;90,99;18,2;0;109,19;121,32;Reebok;Trail;Flex;41;Premium Black;false
V004967;L0006513;2024-03-22;17:02;S03;Discount;Centre-ville;124;9h/18h;open 5/7;22;E0014;2255;2013-12-01;Sales;0,23;0,77;C0136;M;35;true;0;20;P068;shoe;100,46;0,2;83,72;16,74;0;100,46;100,46;Reebok;Casual;Pro;41;White;false
V004968;L0006514;2024-03-07;15:28;S03;Discount;Centre-ville;124;9h/18h;open 5/7;22;E0013;2078;2019-03-27;Sales;0,18;0,82;C0052;M;29;true;0;20;P012;shoe;93;0,2;77,5;15,5;0;93;93;Reebok;Training;Air;31;Black;true
V004968;L0006515;2024-03-07;15:28;S03;Discount;Centre-ville;124;9h/18h;open 5/7;22;E0013;2078;2019-03-27;Sales;0,18;0,82;C0052;M;29;true;0;20;P062;shoe;110,64;0,2;92,2;18,44;0;110,64;110,64;Reebok;Training;Zoom;31;Gold;false
V004969;L0006516;2024-03-01;17:52;S03;Discount;Centre-ville;124;9h/18h;open 5/7;22;E0015;2082;2022-02-03;Manager;0,11;0,89;C0197;F;22;false;0;0;P043;shoe;94,89;0,2;79,08;15,81;0;94,89;117;New Balance;Training;Flex;44;Sunny Yellow;false
V004970;L0006517;2024-03-28;12:38;S03;Discount;Centre-ville;124;9h/18h;open 5/7;22;E0015;2082;2022-02-03;Manager;0,11;0,89;C0369;M;17;true;0;9;P078;shoe;93,08;0,2;77,57;15,51;0;93,08;93,08;Reebok;Casual;Elite;32;Brown Bear;false
V004971;L0006518;2024-03-12;13:19;S03;Discount;Centre-ville;124;9h/18h;open 5/7;22;E0012;2066;2022-09-18;Sales;0,16;0,84;C0034;M;24;true;0;9;P029;shoe;96;0,2;80;16;0;96;96;New Balance;Running;Pro;41;Deep Blue;false
V004972;L0006519;2024-03-25;16:46;S03;Discount;Centre-ville;124;9h/18h;open 5/7;22;E0012;2066;2022-09-18;Sales;0,16;0,84;C0178;F;48;true;0;16;P087;shoe;166;0,2;138,33;27,67;0;166;166;New Balance;Limited Edition;Flex;38;Black;false
V004973;L0006520;2024-03-27;10:14;S03;Discount;Centre-ville;124;9h/18h;open 5/7;22;E0016;2342;2016-05-06;Sales;0,23;0,77;C0374;F;30;false;0;0;P031;shoe;115,42;0,2;96,18;19,24;0;115,42;115,42;New Balance;Trail;Max;38;Electric Blue;false
V004974;L0006521;2024-03-20;11:26;S03;Discount;Centre-ville;124;9h/18h;open 5/7;22;E0013;2078;2019-03-27;Sales;0,18;0,82;C0020;F;36;true;0;9;P067;shoe;91;0,2;75,83;15,17;0;91;91;Puma;Casual;Flex;44;Deep Blue;false
V004975;L0006522;2024-03-14;09:42;S03;Discount;Centre-ville;124;9h/18h;open 5/7;22;E0013;2078;2019-03-27;Sales;0,18;0,82;C0228;M;17;true;0;19;P020;shoe;166;0,2;138,33;27,67;0;166;166;New Balance;Limited Edition;Zoom;39;Electric Blue;false
V004975;L0006523;2024-03-14;09:42;S03;Discount;Centre-ville;124;9h/18h;open 5/7;22;E0013;2078;2019-03-27;Sales;0,18;0,82;C0228;M;17;true;0;19;A005;accessory;26,46;0,2;22,05;4,41;0;26,46;26,46;Accessoire;Casquette;Casquette;S;Deep Blue;false
V004976;L0006524;2024-03-29;12:02;S03;Discount;Centre-ville;124;9h/18h;open 5/7;22;E0012;2066;2022-09-18;Sales;0,16;0,84;C0362;F;45;false;0;0;P080;shoe;166;0,2;138,33;27,67;0;166;166;Reebok;Limited Edition;Elite;39;Deep Blue;true
V004977;L0006525;2024-03-15;17:44;S03;Discount;Centre-ville;124;9h/18h;open 5/7;22;E0015;2082;2022-02-03;Manager;0,11;0,89;C0160;F;58;true;117;14;P060;shoe;146,04;0,2;121,7;24,34;11,7;157,74;157,74;Nike;Limited Edition;Zoom;38;Deep Blue;false
V004978;L0006526;2024-03-12;16:47;S03;Discount;Centre-ville;124;9h/18h;open 5/7;22;E0013;2078;2019-03-27;Sales;0,18;0,82;C0112;M;21;true;0;15;P081;shoe;159,22;0,2;132,68;26,54;0;159,22;159,22;Puma;Limited Edition;Zoom;36;Classic Grey;false
V004979;L0006527;2024-03-18;11:31;S03;Discount;Centre-ville;124;9h/18h;open 5/7;22;E0015;2082;2022-02-03;Manager;0,11;0,89;C0021;M;46;true;0;11;P039;shoe;90,64;0,2;75,53;15,11;0;90,64;113,3;Puma;Training;Air;45;Premium Black;false
V004979;L0006528;2024-03-18;11:31;S03;Discount;Centre-ville;124;9h/18h;open 5/7;22;E0015;2082;2022-02-03;Manager;0,11;0,89;C0021;M;46;true;0;11;A011;accessory;28,84;0,2;24,03;4,81;0;28,84;35,28;Accessoire;Casquette;Casquette;L;White;false
V004980;L0006529;2024-03-13;17:17;S03;Discount;Centre-ville;124;9h/18h;open 5/7;22;E0012;2066;2022-09-18;Sales;0,16;0,84;C0391;F;33;true;0;9;P037;shoe;96;0,2;80;16;0;96;96;New Balance;Running;Pro;42;Light Green;false
V004981;L0006530;2024-03-07;10:11;S03;Discount;Centre-ville;124;9h/18h;open 5/7;22;E0012;2066;2022-09-18;Sales;0,16;0,84;C0306;F;31;true;0;21;P019;shoe;104;0,2;86,67;17,33;0;104;104;Reebok;Basketball;Pro;33;Light Green;false
V004981;L0006531;2024-03-07;10:11;S03;Discount;Centre-ville;124;9h/18h;open 5/7;22;E0012;2066;2022-09-18;Sales;0,16;0,84;C0306;F;31;true;0;21;P010;shoe;107,55;0,2;89,63;17,92;0;107,55;107,55;Reebok;Casual;Elite;33;Pink;false
V004982;L0006532;2024-03-13;14:24;S03;Discount;Centre-ville;124;9h/18h;open 5/7;22;E0013;2078;2019-03-27;Sales;0,18;0,82;C0264;M;40;true;0;16;P020;shoe;166;0,2;138,33;27,67;0;166;166;New Balance;Limited Edition;Zoom;39;Electric Blue;false
V004983;L0006533;2024-03-20;11:51;S03;Discount;Centre-ville;124;9h/18h;open 5/7;22;E0016;2342;2016-05-06;Sales;0,23;0,77;C0038;M;24;true;0;16;P080;shoe;166;0,2;138,33;27,67;0;166;166;Reebok;Limited Edition;Elite;39;Deep Blue;true
V004984;L0006534;2024-03-26;16:56;S03;Discount;Centre-ville;124;9h/18h;open 5/7;22;E0015;2082;2022-02-03;Manager;0,11;0,89;C0194;F;25;true;0;7;P005;shoe;78,4;0,2;65,33;13,07;0;78,4;98;Reebok;Trail;Air;32;White;false
V004985;L0006535;2024-03-06;09:56;S03;Discount;Centre-ville;124;9h/18h;open 5/7;22;E0016;2342;2016-05-06;Sales;0,23;0,77;C0309;M;20;true;0;12;P069;shoe;124,49;0,2;103,74;20,75;0;124,49;157,74;Nike;Limited Edition;Air;42;White;false
V004986;L0006536;2024-03-28;13:28;S03;Discount;Centre-ville;124;9h/18h;open 5/7;22;E0012;2066;2022-09-18;Sales;0,16;0,84;C0308;M;31;false;0;0;P004;shoe;97,69;0,2;81,41;16,28;0;97,69;114,93;Reebok;Casual;Pro;44;Premium Black;false
V004987;L0006537;2024-03-21;12:04;S03;Discount;Centre-ville;124;9h/18h;open 5/7;22;E0012;2066;2022-09-18;Sales;0,16;0,84;C0045;M;44;true;0;9;P037;shoe;96;0,2;80;16;0;96;96;New Balance;Running;Pro;42;Light Green;false
V004988;L0006538;2024-03-12;13:59;S03;Discount;Centre-ville;124;9h/18h;open 5/7;22;E0013;2078;2019-03-27;Sales;0,18;0,82;C0129;F;32;true;0;9;P070;shoe;93,17;0,2;77,64;15,53;0;93,17;93,17;Nike;Casual;Max;40;Pink;true
V004989;L0006539;2024-03-07;16:36;S03;Discount;Centre-ville;124;9h/18h;open 5/7;22;E0013;2078;2019-03-27;Sales;0,18;0,82;C0225;M;26;true;0;21;P028;shoe;115;0,2;95,83;19,17;0;115;115;Reebok;Casual;Air;32;Gold;false
V004989;L0006540;2024-03-07;16:36;S03;Discount;Centre-ville;124;9h/18h;open 5/7;22;E0013;2078;2019-03-27;Sales;0,18;0,82;C0225;M;26;true;0;21;P005;shoe;98;0,2;81,67;16,33;0;98;98;Reebok;Trail;Air;32;White;false
V004990;L0006541;2024-03-29;16:02;S03;Discount;Centre-ville;124;9h/18h;open 5/7;22;E0013;2078;2019-03-27;Sales;0,18;0,82;C0129;F;32;true;0;10;P011;shoe;109,04;0,2;90,87;18,17;0;109,04;109,04;Puma;Basketball;Zoom;45;Classic Grey;false
V004991;L0006542;2024-03-04;15:36;S03;Discount;Centre-ville;124;9h/18h;open 5/7;22;E0013;2078;2019-03-27;Sales;0,18;0,82;C0251;M;34;true;191;8;P071;shoe;83,24;0,2;69,37;13,87;19,1;102,34;117;Puma;Training;Pro;41;Black;false
